gene_id,HBR_Rep1_ERCC-Mix2,HBR_Rep2_ERCC-Mix2,HBR_Rep3_ERCC-Mix2,UHR_Rep1_ERCC-Mix1,UHR_Rep2_ERCC-Mix1,UHR_Rep3_ERCC-Mix1
ENSG00000294734,0,0,0,0,0,0
ENSG00000225886,0,0,0,0,0,0
ENSG00000206767|RNU6-949P,0,0,0,0,0,0
ENSG00000226662|CHMP1AP1,0,0,0,0,0,0
ENSG00000207095|RNU6-424P,0,0,0,0,0,0
ENSG00000287244,0,0,0,0,0,0
ENSG00000009780|FAM76A,0,0,0,0,0,0
ENSG00000231344,0,0,0,0,0,0
ENSG00000230833|RPEP3,0,0,0,0,0,0
ENSG00000117758|STX12,0,0,0,0,0,0
ENSG00000269971,0,0,0,0,0,0
ENSG00000270031,0,0,0,0,0,0
ENSG00000223062|RNU6-1245P,0,0,0,0,0,0
ENSG00000286433,0,0,0,0,0,0
ENSG00000117751|PPP1R8,0,0,0,0,0,0
ENSG00000252947|SCARNA1,0,0,0,0,0,0
ENSG00000309988,0,0,0,0,0,0
ENSG00000130775|THEMIS2,0,0,0,0,0,0
ENSG00000117748|RPA2,0,0,0,0,0,0
ENSG00000130768|SMPDL3B,0,0,0,0,0,0
ENSG00000227050,0,0,0,0,0,0
ENSG00000158156|XKR8,0,0,0,0,0,0
ENSG00000158161|EYA3,0,0,0,0,0,0
ENSG00000238231,0,0,0,0,0,0
ENSG00000240750|RN7SL559P,0,0,0,0,0,0
ENSG00000301359,0,0,0,0,0,0
ENSG00000289576,0,0,0,0,0,0
ENSG00000228589|SPCS2P4,0,0,0,0,0,0
ENSG00000228943,0,0,0,0,0,0
ENSG00000214812|ARL8BP2,0,0,0,0,0,0
ENSG00000253005|RNU6-176P,0,0,0,0,0,0
ENSG00000169403|PTAFR,0,0,0,0,0,0
ENSG00000298310,0,0,0,0,0,0
ENSG00000126698|DNAJC8,0,0,0,0,0,0
ENSG00000290123,0,0,0,0,0,0
ENSG00000130770|ATP5IF1,0,0,0,0,0,0
ENSG00000270605,0,0,0,0,0,0
ENSG00000271398,0,0,0,0,0,0
ENSG00000130766|SESN2,0,0,0,0,0,0
ENSG00000130772|MED18,0,0,0,0,0,0
ENSG00000204138|PHACTR4,0,0,0,0,0,0
ENSG00000206779|Y_RNA,0,0,0,0,0,0
ENSG00000229820|DNAJC8P4,0,0,0,0,0,0
ENSG00000221216|RNU6ATAC27P,0,0,0,0,0,0
ENSG00000308327,0,0,0,0,0,0
ENSG00000180198|RCC1,0,0,0,0,0,0
ENSG00000242125|SNHG3,0,0,0,0,0,0
ENSG00000274266|SNORA73A,0,0,0,0,0,0
ENSG00000200087|SNORA73B,0,0,0,0,0,0
ENSG00000231468|PRDX3P2,0,0,0,0,0,0
ENSG00000279443,0,0,0,0,0,0
ENSG00000180098|TRNAU1AP,0,0,0,0,0,0
ENSG00000197989|SNHG12,0,0,0,0,0,0
ENSG00000221539|SNORD99,0,0,0,0,0,0
ENSG00000278274|SNORA61,0,0,0,0,0,0
ENSG00000273544|SNORA44,0,0,0,0,0,0
ENSG00000280498|SNORA16A,0,0,0,0,0,0
ENSG00000274582|SNORA16A,0,0,0,0,0,0
ENSG00000120656|TAF12,0,0,0,0,0,0
ENSG00000188060|RAB42,0,0,0,0,0,0
ENSG00000229388|TAF12-DT,0,0,0,0,0,0
ENSG00000270103,0,0,0,0,0,0
ENSG00000274978|RNU11,0,0,0,0,0,0
ENSG00000162419|GMEB1,0,0,0,0,0,0
ENSG00000252777,0,0,0,0,0,0
ENSG00000289291,0,0,0,0,0,0
ENSG00000198492|YTHDF2,0,0,0,0,0,0
ENSG00000305996,0,0,0,0,0,0
ENSG00000116329|OPRD1,0,0,0,0,0,0
ENSG00000233427,0,0,0,0,0,0
ENSG00000199756|Y_RNA,0,0,0,0,0,0
ENSG00000159023|EPB41,0,0,0,0,0,0
ENSG00000300997,0,0,0,0,0,0
ENSG00000225616,0,0,0,0,0,0
ENSG00000206704|Y_RNA,0,0,0,0,0,0
ENSG00000277958|Metazoa_SRP,0,0,0,0,0,0
ENSG00000253304|TMEM200B,0,0,0,0,0,0
ENSG00000305828,0,0,0,0,0,0
ENSG00000225750,0,0,0,0,0,0
ENSG00000116350|SRSF4,0,0,0,0,0,0
ENSG00000277916,0,0,0,0,0,0
ENSG00000116353|MECR,0,0,0,0,0,0
ENSG00000237934,0,0,0,0,0,0
ENSG00000060656|PTPRU,0,0,0,0,0,0
ENSG00000230523|LINC01756,0,0,0,0,0,0
ENSG00000300547,0,0,0,0,0,0
ENSG00000300593,0,0,0,0,0,0
ENSG00000225011,0,0,0,0,0,0
ENSG00000300570,0,0,0,0,0,0
ENSG00000228176,0,0,0,0,0,0
ENSG00000310425,0,0,0,0,0,0
ENSG00000284676,0,0,0,0,0,0
ENSG00000299394,0,0,0,0,0,0
ENSG00000270927,0,0,0,0,0,0
ENSG00000300797,0,0,0,0,0,0
ENSG00000233399|LINC01648,0,0,0,0,0,0
ENSG00000304118,0,0,0,0,0,0
ENSG00000302306,0,0,0,0,0,0
ENSG00000302331,0,0,0,0,0,0
ENSG00000302319,0,0,0,0,0,0
ENSG00000233372,0,0,0,0,0,0
ENSG00000231251,0,0,0,0,0,0
ENSG00000306242,0,0,0,0,0,0
ENSG00000306012,0,0,0,0,0,0
ENSG00000236335,0,0,0,0,0,0
ENSG00000308745,0,0,0,0,0,0
ENSG00000231949,0,0,0,0,0,0
ENSG00000289710,0,0,0,0,0,0
ENSG00000301774,0,0,0,0,0,0
ENSG00000162510|MATN1,0,0,0,0,0,0
ENSG00000186056|MATN1-AS1,0,0,0,0,0,0
ENSG00000287510,0,0,0,0,0,0
ENSG00000162511|LAPTM5,0,0,0,0,0,0
ENSG00000264773|MIR4420,0,0,0,0,0,0
ENSG00000309098,0,0,0,0,0,0
ENSG00000306105,0,0,0,0,0,0
ENSG00000229607,0,0,0,0,0,0
ENSG00000223382|LINC01778,0,0,0,0,0,0
ENSG00000298070,0,0,0,0,0,0
ENSG00000222784|RN7SKP91,0,0,0,0,0,0
ENSG00000235143,0,0,0,0,0,0
ENSG00000162512|SDC3,0,0,0,0,0,0
ENSG00000266210|RN7SL371P,0,0,0,0,0,0
ENSG00000307336,0,0,0,0,0,0
ENSG00000134644|PUM1,0,0,0,0,0,0
ENSG00000237329,0,0,0,0,0,0
ENSG00000232768,0,0,0,0,0,0
ENSG00000215900|SELENOWP1,0,0,0,0,0,0
ENSG00000225142|RPL21P22,0,0,0,0,0,0
ENSG00000302667,0,0,0,0,0,0
ENSG00000308292,0,0,0,0,0,0
ENSG00000084628|NKAIN1,0,0,0,0,0,0
ENSG00000060688|SNRNP40,0,0,0,0,0,0
ENSG00000229447,0,0,0,0,0,0
ENSG00000121766|ZCCHC17,0,0,0,0,0,0
ENSG00000229044,0,0,0,0,0,0
ENSG00000121769|FABP3,0,0,0,0,0,0
ENSG00000168528|SERINC2,0,0,0,0,0,0
ENSG00000305880,0,0,0,0,0,0
ENSG00000305901,0,0,0,0,0,0
ENSG00000215899|EEF1A1P46,0,0,0,0,0,0
ENSG00000206981|RNU6-40P,0,0,0,0,0,0
ENSG00000293391|LDC1P,0,0,0,0,0,0
ENSG00000260386|LDC1P,0,0,0,0,0,0
ENSG00000265961|Y_RNA,0,0,0,0,0,0
ENSG00000284543|LINC01226,0,0,0,0,0,0
ENSG00000229167,0,0,0,0,0,0
ENSG00000142910|TINAGL1,0,0,0,0,0,0
ENSG00000305292,0,0,0,0,0,0
ENSG00000121764|HCRTR1,0,0,0,0,0,0
ENSG00000162517|PEF1,0,0,0,0,0,0
ENSG00000235790|PEF1-AS1,0,0,0,0,0,0
ENSG00000084636|COL16A1,0,0,0,0,0,0
ENSG00000306756,0,0,0,0,0,0
ENSG00000295060,0,0,0,0,0,0
ENSG00000121753|ADGRB2,0,0,0,0,0,0
ENSG00000266580|MIR4254,0,0,0,0,0,0
ENSG00000306226,0,0,0,0,0,0
ENSG00000301119,0,0,0,0,0,0
ENSG00000254545,0,0,0,0,0,0
ENSG00000134668|SPOCD1,0,0,0,0,0,0
ENSG00000203620,0,0,0,0,0,0
ENSG00000269967,0,0,0,0,0,0
ENSG00000184007|PTP4A2,0,0,0,0,0,0
ENSG00000288678,0,0,0,0,0,0
ENSG00000228634,0,0,0,0,0,0
ENSG00000300504,0,0,0,0,0,0
ENSG00000284702,0,0,0,0,0,0
ENSG00000121774|KHDRBS1,0,0,0,0,0,0
ENSG00000203325,0,0,0,0,0,0
ENSG00000121775|TMEM39B,0,0,0,0,0,0
ENSG00000266203|MIR5585,0,0,0,0,0,0
ENSG00000276493|Metazoa_SRP,0,0,0,0,0,0
ENSG00000025800|KPNA6,0,0,0,0,0,0
ENSG00000250135,0,0,0,0,0,0
ENSG00000084652|TXLNA,0,0,0,0,0,0
ENSG00000297522,0,0,0,0,0,0
ENSG00000160050|CCDC28B,0,0,0,0,0,0
ENSG00000224066|IQCC-AS1,0,0,0,0,0,0
ENSG00000160051|IQCC,0,0,0,0,0,0
ENSG00000222046|DCDC2B,0,0,0,0,0,0
ENSG00000160055|TMEM234,0,0,0,0,0,0
ENSG00000084623|EIF3I,0,0,0,0,0,0
ENSG00000291132|MTMR9LP,0,0,0,0,0,0
ENSG00000220785|MTMR9LP,0,0,0,0,0,0
ENSG00000290045,0,0,0,0,0,0
ENSG00000183615|FAM167B,0,0,0,0,0,0
ENSG00000182866|LCK,0,0,0,0,0,0
ENSG00000277617|Metazoa_SRP,0,0,0,0,0,0
ENSG00000252450|Y_RNA,0,0,0,0,0,0
ENSG00000116478|HDAC1,0,0,0,0,0,0
ENSG00000175130|MARCKSL1,0,0,0,0,0,0
ENSG00000305107,0,0,0,0,0,0
ENSG00000305127,0,0,0,0,0,0
ENSG00000233775,0,0,0,0,0,0
ENSG00000162526|TSSK3,0,0,0,0,0,0
ENSG00000225828|FAM229A,0,0,0,0,0,0
ENSG00000160058|BSDC1,0,0,0,0,0,0
ENSG00000224333|GAPDHP20,0,0,0,0,0,0
ENSG00000270850,0,0,0,0,0,0
ENSG00000229259|LRRC37A12P,0,0,0,0,0,0
ENSG00000304771,0,0,0,0,0,0
ENSG00000263529|RN7SL122P,0,0,0,0,0,0
ENSG00000273274|ZBTB8B,0,0,0,0,0,0
ENSG00000254553,0,0,0,0,0,0
ENSG00000160062|ZBTB8A,0,0,0,0,0,0
ENSG00000176261|ZBTB8OS,0,0,0,0,0,0
ENSG00000294305,0,0,0,0,0,0
ENSG00000200591|Y_RNA,0,0,0,0,0,0
ENSG00000162521|RBBP4,0,0,0,0,0,0
ENSG00000162520|SYNC,0,0,0,0,0,0
ENSG00000224409,0,0,0,0,0,0
ENSG00000162522|NHSL3,0,0,0,0,0,0
ENSG00000304155,0,0,0,0,0,0
ENSG00000134684|YARS1,0,0,0,0,0,0
ENSG00000116497|S100PBP,0,0,0,0,0,0
ENSG00000160097|FNDC5,0,0,0,0,0,0
ENSG00000121905|HPCA,0,0,0,0,0,0
ENSG00000121900|TMEM54,0,0,0,0,0,0
ENSG00000287691,0,0,0,0,0,0
ENSG00000116514|RNF19B,0,0,0,0,0,0
ENSG00000278966,0,0,0,0,0,0
ENSG00000300688,0,0,0,0,0,0
ENSG00000217644,0,0,0,0,0,0
ENSG00000239670,0,0,0,0,0,0
ENSG00000236065,0,0,0,0,0,0
ENSG00000004455|AK2,0,0,0,0,0,0
ENSG00000276645|Metazoa_SRP,0,0,0,0,0,0
ENSG00000142920|AZIN2,0,0,0,0,0,0
ENSG00000305756,0,0,0,0,0,0
ENSG00000278997,0,0,0,0,0,0
ENSG00000116525|TRIM62,0,0,0,0,0,0
ENSG00000279179,0,0,0,0,0,0
ENSG00000284721,0,0,0,0,0,0
ENSG00000303059,0,0,0,0,0,0
ENSG00000305863,0,0,0,0,0,0
ENSG00000160094|ZNF362,0,0,0,0,0,0
ENSG00000270115,0,0,0,0,0,0
ENSG00000184389|A3GALT2,0,0,0,0,0,0
ENSG00000225313,0,0,0,0,0,0
ENSG00000134686|PHC2,0,0,0,0,0,0
ENSG00000284154|MIR3605,0,0,0,0,0,0
ENSG00000222112|RN7SKP16,0,0,0,0,0,0
ENSG00000233246|PHC2-AS1,0,0,0,0,0,0
ENSG00000301698,0,0,0,0,0,0
ENSG00000304221,0,0,0,0,0,0
ENSG00000234512|TLR12P,0,0,0,0,0,0
ENSG00000121903|ZSCAN20,0,0,0,0,0,0
ENSG00000235907,0,0,0,0,0,0
ENSG00000121904|CSMD2,0,0,0,0,0,0
ENSG00000297811,0,0,0,0,0,0
ENSG00000227000|HSPD1P14,0,0,0,0,0,0
ENSG00000176256|HMGB4,0,0,0,0,0,0
ENSG00000231163|CSMD2-AS1,0,0,0,0,0,0
ENSG00000308396,0,0,0,0,0,0
ENSG00000295180,0,0,0,0,0,0
ENSG00000201148|RNA5SP42,0,0,0,0,0,0
ENSG00000142698|C1orf94,0,0,0,0,0,0
ENSG00000302624,0,0,0,0,0,0
ENSG00000270241,0,0,0,0,0,0
ENSG00000297436,0,0,0,0,0,0
ENSG00000309519,0,0,0,0,0,0
ENSG00000307130,0,0,0,0,0,0
ENSG00000287703,0,0,0,0,0,0
ENSG00000207941|MIR552,0,0,0,0,0,0
ENSG00000163866|SMIM12,0,0,0,0,0,0
ENSG00000189280|GJB5,0,0,0,0,0,0
ENSG00000189433|GJB4,0,0,0,0,0,0
ENSG00000255811,0,0,0,0,0,0
ENSG00000188910|GJB3,0,0,0,0,0,0
ENSG00000187513|GJA4,0,0,0,0,0,0
ENSG00000230163,0,0,0,0,0,0
ENSG00000116544|DLGAP3,0,0,0,0,0,0
ENSG00000284773,0,0,0,0,0,0
ENSG00000293382|GPR199P,0,0,0,0,0,0
ENSG00000241014|GPR199P,0,0,0,0,0,0
ENSG00000243749|TMEM35B,0,0,0,0,0,0
ENSG00000271741,0,0,0,0,0,0
ENSG00000163867|ZMYM6,0,0,0,0,0,0
ENSG00000197056|ZMYM1,0,0,0,0,0,0
ENSG00000233940|RPL12P45,0,0,0,0,0,0
ENSG00000228348|EFCAB14P1,0,0,0,0,0,0
ENSG00000284640,0,0,0,0,0,0
ENSG00000116560|SFPQ,0,0,0,0,0,0
ENSG00000201868|Y_RNA,0,0,0,0,0,0
ENSG00000306436,0,0,0,0,0,0
ENSG00000146463|ZMYM4,0,0,0,0,0,0
ENSG00000240374|RN7SL503P,0,0,0,0,0,0
ENSG00000201542|SNORA62,0,0,0,0,0,0
ENSG00000229994|RPL5P4,0,0,0,0,0,0
ENSG00000227409|ZMYM4-AS1,0,0,0,0,0,0
ENSG00000142687|KIAA0319L,0,0,0,0,0,0
ENSG00000278702|Metazoa_SRP,0,0,0,0,0,0
ENSG00000236274,0,0,0,0,0,0
ENSG00000020129|NCDN,0,0,0,0,0,0
ENSG00000239636|TFAP2E-AS1,0,0,0,0,0,0
ENSG00000116819|TFAP2E,0,0,0,0,0,0
ENSG00000126067|PSMB2,0,0,0,0,0,0
ENSG00000306977,0,0,0,0,0,0
ENSG00000142686|C1orf216,0,0,0,0,0,0
ENSG00000092853|CLSPN,0,0,0,0,0,0
ENSG00000232335|CLSPN-AS1,0,0,0,0,0,0
ENSG00000302368|CLSPN-DT,0,0,0,0,0,0
ENSG00000134698|AGO4,0,0,0,0,0,0
ENSG00000092847|AGO1,0,0,0,0,0,0
ENSG00000271164|CFAP97P1,0,0,0,0,0,0
ENSG00000286899,0,0,0,0,0,0
ENSG00000271914,0,0,0,0,0,0
ENSG00000126070|AGO3,0,0,0,0,0,0
ENSG00000271554,0,0,0,0,0,0
ENSG00000293245,0,0,0,0,0,0
ENSG00000232862,0,0,0,0,0,0
ENSG00000092850|TEKT2,0,0,0,0,0,0
ENSG00000116863|ADPRS,0,0,0,0,0,0
ENSG00000171812|COL8A2,0,0,0,0,0,0
ENSG00000054116|TRAPPC3,0,0,0,0,0,0
ENSG00000116871|MAP7D1,0,0,0,0,0,0
ENSG00000264592|RN7SL131P,0,0,0,0,0,0
ENSG00000301551,0,0,0,0,0,0
ENSG00000054118|THRAP3,0,0,0,0,0,0
ENSG00000231849|UBE2V2P4,0,0,0,0,0,0
ENSG00000214193|SH3D21,0,0,0,0,0,0
ENSG00000142694|EVA1B,0,0,0,0,0,0
ENSG00000286379,0,0,0,0,0,0
ENSG00000196182|STK40,0,0,0,0,0,0
ENSG00000300693,0,0,0,0,0,0
ENSG00000300712,0,0,0,0,0,0
ENSG00000181817|LSM10,0,0,0,0,0,0
ENSG00000297367,0,0,0,0,0,0
ENSG00000222821|RNU4-27P,0,0,0,0,0,0
ENSG00000116885|OSCP1,0,0,0,0,0,0
ENSG00000201448|SNORA63C,0,0,0,0,0,0
ENSG00000116898|MRPS15,0,0,0,0,0,0
ENSG00000119535|CSF3R,0,0,0,0,0,0
ENSG00000297386,0,0,0,0,0,0
ENSG00000294271,0,0,0,0,0,0
ENSG00000230214|FTLP18,0,0,0,0,0,0
ENSG00000304879,0,0,0,0,0,0
ENSG00000295088,0,0,0,0,0,0
ENSG00000284705,0,0,0,0,0,0
ENSG00000234481,0,0,0,0,0,0
ENSG00000284720,0,0,0,0,0,0
ENSG00000163873|GRIK3,0,0,0,0,0,0
ENSG00000223944,0,0,0,0,0,0
ENSG00000284650,0,0,0,0,0,0
ENSG00000264698|MIR4255,0,0,0,0,0,0
ENSG00000207328|RNU6-636P,0,0,0,0,0,0
ENSG00000252368|RNA5SP43,0,0,0,0,0,0
ENSG00000230451|RPS29P6,0,0,0,0,0,0
ENSG00000233621|LITATS1,0,0,0,0,0,0
ENSG00000163874|ZC3H12A,0,0,0,0,0,0
ENSG00000283724|MIR6732,0,0,0,0,0,0
ENSG00000163875|MEAF6,0,0,0,0,0,0
ENSG00000263675|MIR5581,0,0,0,0,0,0
ENSG00000307694,0,0,0,0,0,0
ENSG00000163877|SNIP1,0,0,0,0,0,0
ENSG00000232273|FTH1P1,0,0,0,0,0,0
ENSG00000237749|RPS27P9,0,0,0,0,0,0
ENSG00000163879|DNALI1,0,0,0,0,0,0
ENSG00000134697|GNL2,0,0,0,0,0,0
ENSG00000284748,0,0,0,0,0,0
ENSG00000169218|RSPO1,0,0,0,0,0,0
ENSG00000116922|AIRIM,0,0,0,0,0,0
ENSG00000134690|CDCA8,0,0,0,0,0,0
ENSG00000183317|EPHA10,0,0,0,0,0,0
ENSG00000200421|Y_RNA,0,0,0,0,0,0
ENSG00000300156,0,0,0,0,0,0
ENSG00000300137,0,0,0,0,0,0
ENSG00000214141|ACTN4P2,0,0,0,0,0,0
ENSG00000297428,0,0,0,0,0,0
ENSG00000227416,0,0,0,0,0,0
ENSG00000185090|MANEAL,0,0,0,0,0,0
ENSG00000233728,0,0,0,0,0,0
ENSG00000196449|YRDC,0,0,0,0,0,0
ENSG00000197982|C1orf122,0,0,0,0,0,0
ENSG00000188786|MTF1,0,0,0,0,0,0
ENSG00000235673,0,0,0,0,0,0
ENSG00000204084|INPP5B,0,0,0,0,0,0
ENSG00000230955|INPP5B-AS1,0,0,0,0,0,0
ENSG00000252448|SNORA63,0,0,0,0,0,0
ENSG00000222282|RNU6-584P,0,0,0,0,0,0
ENSG00000299926,0,0,0,0,0,0
ENSG00000303267,0,0,0,0,0,0
ENSG00000277168|Metazoa_SRP,0,0,0,0,0,0
ENSG00000183431|SF3A3,0,0,0,0,0,0
ENSG00000212541|RNU6-510P,0,0,0,0,0,0
ENSG00000183386|FHL3,0,0,0,0,0,0
ENSG00000183520|UTP11,0,0,0,0,0,0
ENSG00000224592|MIR3659HG,0,0,0,0,0,0
ENSG00000303194,0,0,0,0,0,0
ENSG00000185668|POU3F1,0,0,0,0,0,0
ENSG00000303176,0,0,0,0,0,0
ENSG00000223589,0,0,0,0,0,0
ENSG00000265596|MIR3659,0,0,0,0,0,0
ENSG00000284623|LINC02786,0,0,0,0,0,0
ENSG00000286552,0,0,0,0,0,0
ENSG00000287987,0,0,0,0,0,0
ENSG00000237290|LINC01343,0,0,0,0,0,0
ENSG00000293709,0,0,0,0,0,0
ENSG00000301425,0,0,0,0,0,0
ENSG00000301495,0,0,0,0,0,0
ENSG00000275350,0,0,0,0,0,0
ENSG00000200796|RNU6-753P,0,0,0,0,0,0
ENSG00000301471,0,0,0,0,0,0
ENSG00000301451,0,0,0,0,0,0
ENSG00000238063|LINC01685,0,0,0,0,0,0
ENSG00000306827,0,0,0,0,0,0
ENSG00000299856,0,0,0,0,0,0
ENSG00000309399,0,0,0,0,0,0
ENSG00000309413,0,0,0,0,0,0
ENSG00000308042,0,0,0,0,0,0
ENSG00000295881,0,0,0,0,0,0
ENSG00000307557,0,0,0,0,0,0
ENSG00000215895|HSPA5P1,0,0,0,0,0,0
ENSG00000284632,0,0,0,0,0,0
ENSG00000116954|RRAGC,0,0,0,0,0,0
ENSG00000273637,0,0,0,0,0,0
ENSG00000228436|RRAGC-DT,0,0,0,0,0,0
ENSG00000214114|MYCBP,0,0,0,0,0,0
ENSG00000274944,0,0,0,0,0,0
ENSG00000131233|GJA9,0,0,0,0,0,0
ENSG00000158315|RHBDL2,0,0,0,0,0,0
ENSG00000199963|RNU6-605P,0,0,0,0,0,0
ENSG00000207466|Y_RNA,0,0,0,0,0,0
ENSG00000235549|EIF1P2,0,0,0,0,0,0
ENSG00000174574|AKIRIN1,0,0,0,0,0,0
ENSG00000308667,0,0,0,0,0,0
ENSG00000168653|NDUFS5,0,0,0,0,0,0
ENSG00000127603|MACF1,0,0,0,0,0,0
ENSG00000206654|RNU6-608P,0,0,0,0,0,0
ENSG00000222378|RNA5SP44,0,0,0,0,0,0
ENSG00000287422,0,0,0,0,0,0
ENSG00000226438,0,0,0,0,0,0
ENSG00000217897|HSPE1P8,0,0,0,0,0,0
ENSG00000183682|BMP8A,0,0,0,0,0,0
ENSG00000307396,0,0,0,0,0,0
ENSG00000237624|OXCT2P1,0,0,0,0,0,0
ENSG00000291129|PPIEL,0,0,0,0,0,0
ENSG00000243970|PPIEL,0,0,0,0,0,0
ENSG00000295266,0,0,0,0,0,0
ENSG00000090621|PABPC4,0,0,0,0,0,0
ENSG00000228060|PABPC4-AS1,0,0,0,0,0,0
ENSG00000201457|SNORA55,0,0,0,0,0,0
ENSG00000294134,0,0,0,0,0,0
ENSG00000163909|HEYL,0,0,0,0,0,0
ENSG00000225903,0,0,0,0,0,0
ENSG00000116981|NT5C1A,0,0,0,0,0,0
ENSG00000293757,0,0,0,0,0,0
ENSG00000116983|HPCAL4,0,0,0,0,0,0
ENSG00000084072|PPIE,0,0,0,0,0,0
ENSG00000225333,0,0,0,0,0,0
ENSG00000252413|RNU7-121P,0,0,0,0,0,0
ENSG00000289711,0,0,0,0,0,0
ENSG00000116985|BMP8B,0,0,0,0,0,0
ENSG00000198754|OXCT2,0,0,0,0,0,0
ENSG00000285905|BMP8B-AS1,0,0,0,0,0,0
ENSG00000261798,0,0,0,0,0,0
ENSG00000229213,0,0,0,0,0,0
ENSG00000284719,0,0,0,0,0,0
ENSG00000284678|LINC02811,0,0,0,0,0,0
ENSG00000301696,0,0,0,0,0,0
ENSG00000043514|TRIT1,0,0,0,0,0,0
ENSG00000202222|Y_RNA,0,0,0,0,0,0
ENSG00000236546|MYCL-AS1,0,0,0,0,0,0
ENSG00000116990|MYCL,0,0,0,0,0,0
ENSG00000300270,0,0,0,0,0,0
ENSG00000207356|Y_RNA,0,0,0,0,0,0
ENSG00000168389|MFSD2A,0,0,0,0,0,0
ENSG00000228477,0,0,0,0,0,0
ENSG00000307734,0,0,0,0,0,0
ENSG00000131236|CAP1,0,0,0,0,0,0
ENSG00000131238|PPT1,0,0,0,0,0,0
ENSG00000299088,0,0,0,0,0,0
ENSG00000226745|OAZ1P1,0,0,0,0,0,0
ENSG00000303499,0,0,0,0,0,0
ENSG00000117000|RLF,0,0,0,0,0,0
ENSG00000207508|RNU6-1237P,0,0,0,0,0,0
ENSG00000188800|TMCO2,0,0,0,0,0,0
ENSG00000259943|ZMPSTE24-DT,0,0,0,0,0,0
ENSG00000084073|ZMPSTE24,0,0,0,0,0,0
ENSG00000231296,0,0,0,0,0,0
ENSG00000049089|COL9A2,0,0,0,0,0,0
ENSG00000300794,0,0,0,0,0,0
ENSG00000227311|RPL21P20,0,0,0,0,0,0
ENSG00000084070|SMAP2,0,0,0,0,0,0
ENSG00000213172,0,0,0,0,0,0
ENSG00000296912,0,0,0,0,0,0
ENSG00000290111,0,0,0,0,0,0
ENSG00000284677|ZFP69B-DT,0,0,0,0,0,0
ENSG00000187801|ZFP69B,0,0,0,0,0,0
ENSG00000260920,0,0,0,0,0,0
ENSG00000279667,0,0,0,0,0,0
ENSG00000187815|ZFP69,0,0,0,0,0,0
ENSG00000238287|EXO5-DT,0,0,0,0,0,0
ENSG00000164002|EXO5,0,0,0,0,0,0
ENSG00000227278,0,0,0,0,0,0
ENSG00000238186,0,0,0,0,0,0
ENSG00000117010|ZNF684,0,0,0,0,0,0
ENSG00000308470,0,0,0,0,0,0
ENSG00000286838,0,0,0,0,0,0
ENSG00000236505,0,0,0,0,0,0
ENSG00000233910|GTF2F2P2,0,0,0,0,0,0
ENSG00000117016|RIMS3,0,0,0,0,0,0
ENSG00000287743,0,0,0,0,0,0
ENSG00000272145|NFYC-AS1,0,0,0,0,0,0
ENSG00000066136|NFYC,0,0,0,0,0,0
ENSG00000198974|MIR30E,0,0,0,0,0,0
ENSG00000207962|MIR30C1,0,0,0,0,0,0
ENSG00000117013|KCNQ4,0,0,0,0,0,0
ENSG00000264582|RN7SL326P,0,0,0,0,0,0
ENSG00000295513,0,0,0,0,0,0
ENSG00000295492,0,0,0,0,0,0
ENSG00000179862|CITED4,0,0,0,0,0,0
ENSG00000229528,0,0,0,0,0,0
ENSG00000308047,0,0,0,0,0,0
ENSG00000308065,0,0,0,0,0,0
ENSG00000301041,0,0,0,0,0,0
ENSG00000228940,0,0,0,0,0,0
ENSG00000286668,0,0,0,0,0,0
ENSG00000233118|UBE2V1P8,0,0,0,0,0,0
ENSG00000171793|CTPS1,0,0,0,0,0,0
ENSG00000281207|SLFNL1-AS1,0,0,0,0,0,0
ENSG00000171790|SLFNL1,0,0,0,0,0,0
ENSG00000010803|SCMH1,0,0,0,0,0,0
ENSG00000215893|RPL23AP17,0,0,0,0,0,0
ENSG00000235358|SCMH1-DT,0,0,0,0,0,0
ENSG00000213987|RPL36AP9,0,0,0,0,0,0
ENSG00000310187,0,0,0,0,0,0
ENSG00000291157,0,0,0,0,0,0
ENSG00000286640,0,0,0,0,0,0
ENSG00000204060|FOXO6,0,0,0,0,0,0
ENSG00000229901|FOXO6-AS1,0,0,0,0,0,0
ENSG00000309993,0,0,0,0,0,0
ENSG00000299990,0,0,0,0,0,0
ENSG00000252563|RNA5SP45,0,0,0,0,0,0
ENSG00000127129|EDN2,0,0,0,0,0,0
ENSG00000295052,0,0,0,0,0,0
ENSG00000127124|HIVEP3,0,0,0,0,0,0
ENSG00000230881,0,0,0,0,0,0
ENSG00000230638,0,0,0,0,0,0
ENSG00000284895,0,0,0,0,0,0
ENSG00000287587,0,0,0,0,0,0
ENSG00000227538|HNRNPFP1,0,0,0,0,0,0
ENSG00000307448,0,0,0,0,0,0
ENSG00000228776,0,0,0,0,0,0
ENSG00000044012|GUCA2B,0,0,0,0,0,0
ENSG00000197273|GUCA2A,0,0,0,0,0,0
ENSG00000198815|FOXJ3,0,0,0,0,0,0
ENSG00000294990,0,0,0,0,0,0
ENSG00000227527,0,0,0,0,0,0
ENSG00000177181|RIMKLA,0,0,0,0,0,0
ENSG00000235002,0,0,0,0,0,0
ENSG00000066185|ZMYND12,0,0,0,0,0,0
ENSG00000127125|PPCS,0,0,0,0,0,0
ENSG00000186409|CCDC30,0,0,0,0,0,0
ENSG00000230116|RPS3AP11,0,0,0,0,0,0
